Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  , Total , PPN , Total Akhir ,No FP,Ket
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,6,KRT00178,CARTON BOX CB 33-C (K3110-0006),150.00,PCS,"6,045.00",0,"906,750.00"," 99,742.50 "," 1,006,492.50 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,7,KRT00433,MASTERBOX M-03 COMMUNICATION SYMBOL (K3110-0059),76.00,PCS,"69,041.00",0,"5,247,116.00"," 577,182.76 "," 5,824,298.76 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,8,KRT00358,LAYER 1065X1065X5 (K3140-0007),190.00,PCS,"11,004.00",0,"2,090,760.00"," 229,983.60 "," 2,320,743.60 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,9,KRT00391,LAYER UK 1065X340X5 (K3140-0020),20.00,PCS,"3,663.00",0,"73,260.00"," 8,058.60 "," 81,318.60 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,10,KRT00390,LAYER UK 1065X250X5 (K3140-0021),"2,000.00",PCS,"2,770.00",0,"5,540,000.00"," 609,400.00 "," 6,149,400.00 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,11,KRT00435,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),28.00,PCS,"83,504.00",0,"2,338,112.00"," 257,192.32 "," 2,595,304.32 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,12,KRT04175,PARTISI SEAT ASSY REAR LE500 PACKING (K9970-0010),10.00,PCS,"42,617.00",0,"426,170.00"," 46,878.70 "," 473,048.70 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
"SANOH INDONESIA, PT",2/9/2026 13:29,PL2600295,0601/JL/CKRG/0226,1,KRT00036,BOX 360 X 275 X 80,150.00,PCS,"5,301.00",0,"795,150.00"," 87,466.50 "," 882,616.50 ",04002600040675314,PO : PL2600295 DO : DLV-2602093919
"SANOH INDONESIA, PT",2/9/2026 13:29,PL2600295,0601/JL/CKRG/0226,2,KRT00042,BOX 500 X 330 X 240 SNI11,150.00,PCS,"13,485.00",0,"2,022,750.00"," 222,502.50 "," 2,245,252.50 ",04002600040675314,PO : PL2600295 DO : DLV-2602093919
PT. CAC PUTRA PERKASA,2/9/2026 13:31,006/PO/CAC/II/2026,0602/JL/CKRG/0226,1,KRT00137,CARTON BOX 540X360X220,500.00,PCS,"11,200.00",0,"5,600,000.00"," 616,000.00 "," 6,216,000.00 ",04002600040675360,PO : 006/PO/CAC/II/2026 DO : DLV-2602093911
PT. DAE HWA INDONESIA,2/9/2026 14:02,TLJ/26-0006,0561/JL/CKRG/0226,1,KRT00189,CARTON BOX DFI 690X510X450 MM K125/M125X3/K125 CB/F,120.00,EA,"21,480.00",0,"2,577,600.00"," 283,536.00 "," 2,861,136.00 ", 04002600033733116,PO : TLJ/26-0006                            DO : DLV-2602093923
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 16:17,C90081,0665/JL/CKRG/0226,1,KRT00355,LAYER 1060X1060X7 (K3140-0043),100.00,PCS,"21,711.00",0,"2,171,100.00"," 238,821.00 "," 2,409,921.00 ",04002600050019977,PO : C90081                                   DO : DLV-2602093924
PT. EVERPRO INDONESIA TECHNOLOGIES,2/9/2026 20:15,PO20260123000050,0530/JL/CKRG/0226,1,KRT04061,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,620.00,PCS,"17,500.00",0,"10,850,000.00"," 1,193,500.00 "," 12,043,500.00 ",04002600032833754,PO : PO20260123000050  DO : DLV-2602043841 DLV-2602043803DLV-2602033774
PT. EVERPRO INDONESIA TECHNOLOGIES,2/9/2026 20:15,PO20260123000050,0530/JL/CKRG/0226,2,KRT04050,(994819000000192) CARTON 5 LAYERS CORRUGATED PAPER OUTER UK 375X375X375 MM HW EXCLUSIVE,"1,210.00",PCS,"18,600.00",0,"22,506,000.00"," 2,475,660.00 "," 24,981,660.00 ",04002600032833754,PO : PO20260123000050  DO : DLV-2602043841 DLV-2602043803DLV-2602033774
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. SIGMA PACK GEMILANG,2/10/2026 9:35,SPG-PO/043/II-2026,0628/JL/CKRG/0226,1,KRT03676,CB. RCL D74A TOYOTA K150/M125X3/K150 CB/F 395X322X250,300.00,PCS,"9,200.00",0,"2,760,000.00"," 303,600.00 "," 3,063,600.00 ",04002600044396450,PO : SPG-PO/043/II-2026 DO : DLV-2602103939
PT. SIGMA PACK GEMILANG,2/10/2026 9:48,SPG-PO/036/I-2026,0629/JL/CKRG/0226,1,KRT03547,CB.DPT-IC0G-M034 K200/M125/K200 B/F 570X190X190,"1,740.00",PCS,"6,559.00",0,"11,412,660.00"," 1,255,392.60 "," 12,668,052.60 ",04002600044396449,PO : SPG-PO/036/I-2026 DO : DLV-2602103940
PT. DAE HWA INDONESIA,2/10/2026 14:07,TLJ/26-0002,0583/JL/CKRG/0226,1,KRT00228,CARTON BOX DH 5 POLOS 820X450X680 MM K125/M125/K125 C/F,50.00,EA,"22,700.00",0,"1,135,000.00"," 124,850.00 "," 1,259,850.00 ",04002600037534468,PO : TLJ/26-0002                            DO : DLV-2602103943
PT. DAE HWA INDONESIA,2/10/2026 14:08,TLJ/26-0007,0584/JL/CKRG/0226,1,KRT00195,CARTON BOX DH15 380X280X270 CBF,100.00,EA,"7,980.00",0,"798,000.00"," 87,780.00 "," 885,780.00 ",04002600037534437,PO : TLJ/26-0007                            DO : DLV-2602103944
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:08,PO-000010316,0607/JL/CKRG/0226,1,KRT01581,CARTON BOX 245X240X255MM (NON PRINTED) (CSUCMMS002158),100.00,PCS,"3,300.00",0,"330,000.00"," 36,300.00 "," 366,300.00 ",04002600040675357,PO : PO-000010316 DO : DLV-2602103932 DLV-2602063893 DLV-2602063888
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:08,PO-000010316,0607/JL/CKRG/0226,2,KRT02787,DUS DISPATH COKLAT SEDANG 175X100X100MM (CSUCMMS003276),600.00,PCS,900.00,0,"540,000.00"," 59,400.00 "," 599,400.00 ",04002600040675357,PO : PO-000010316 DO : DLV-2602103932 DLV-2602063893 DLV-2602063888
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:08,PO-000010316,0607/JL/CKRG/0226,3,KRT01608,BOX BULK POLOS TERTUTUP 8.8X49X18 CM (ISUPROIS00023),350.00,PCS,"3,400.00",0,"1,190,000.00"," 130,900.00 "," 1,320,900.00 ",04002600040675357,PO : PO-000010316 DO : DLV-2602103932 DLV-2602063893 DLV-2602063888
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:17,PO-000006550,0608/JL/CKRG/0226,1,KRT01579,CARTON BOX 360X242X250MM (NON PRINTED) (CSUCMMS002156),200.00,PCS,"4,900.00",0,"980,000.00"," 107,800.00 "," 1,087,800.00 ",04002600040675448,PO : PO-000006550 DO : DLV-2602103935 DLV-2602063892 
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:17,PO-000006550,0608/JL/CKRG/0226,2,KRT01580,CARTON BOX 495X360X250MM (NON PRINTED) (CSUCMMS002157),160.00,PCS,"7,600.00",0,"1,216,000.00"," 133,760.00 "," 1,349,760.00 ",04002600040675448,PO : PO-000006550 DO : DLV-2602103935 DLV-2602063892 
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:17,PO-000006550,0608/JL/CKRG/0226,3,KRT01587,BOX FRAME 15X6.5X4CM (CSUCMMS002913),"1,000.00",PCS,800.00,0,"800,000.00"," 88,000.00 "," 888,000.00 ",04002600040675448,PO : PO-000006550 DO : DLV-2602103935 DLV-2602063892 
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:28,PO-000002818,0609/JL/CKRG/0226,1,KRT02405,DUS DISPATH COKLAT BESAR 230 X 175 X 100 MM (CSUCMMS003443),700.00,PCS,"2,000.00",0,"1,400,000.00"," 154,000.00 "," 1,554,000.00 ",04002600040675434,PO : PO-000002818 DO : DLV-2602103934 DLV-2602063890
PT. DAE HWA INDONESIA,2/10/2026 14:40,TLJ/26-0004,0585/JL/CKRG/0226,1,KRT00193,CARTON BOX DH12 380X290X150 SINGLE,100.00,EA,"4,450.00",0,"445,000.00"," 48,950.00 "," 493,950.00 ",04002600037534514,PO : TLJ/26-0004                            DO : DLV-2602103942
PT. DAE HWA INDONESIA,2/10/2026 14:40,TLJ/26-0004,0585/JL/CKRG/0226,2,KRT02722,CARTON BOX DH8 POLOS 727X380X320MM K200/M125/K200 C/F,150.00,PCS,"12,800.00",0,"1,920,000.00"," 211,200.00 "," 2,131,200.00 ",04002600037534514,PO : TLJ/26-0004                            DO : DLV-2602103942
PT. Essilorluxottica Professional Solutions Indonesia,2/10/2026 14:42,PO-000007818,0610/JL/CKRG/0226,1,KRT02788,DUS DISPATH COKLAT KECIL 175X100X72MM (CSUCMMS003275),"2,000.00",PCS,800.00,0,"1,600,000.00"," 176,000.00 "," 1,776,000.00 ",04002600040675340,PO : PO-000007818 DO : DLV-2602103933 DLV-2602063889
PT. MEIHOKU INDUSTRY INDONESIA,2/10/2026 14:56,063/MII-PO/02/2026,0613/JL/CKRG/0226,1,KRT02960,K150/M125/K150 CF BROWN 515TX375X520,190.00,SHEET,"9,120.00",0,"1,732,800.00"," 190,608.00 "," 1,923,408.00 ",04002600040675338,PO : 063/MII-PO/02/2026 DO : DLV-2602103941
PT. KAWASAKI MOTOR INDONESIA,2/10/2026 16:20,C90555,0666/JL/CKRG/0226,1,KRT00391,LAYER UK 1065X340X5 (K3140-0020),"1,070.00",PCS,"3,663.00",0,"3,919,410.00"," 431,135.10 "," 4,350,545.10 ",04002600050019986,PO : C90555                                   1.DLV-2510151895                       2.DLV-2510302221                       
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT WANG SARIMULTI UTAMA,2/11/2026 9:55,PO20260100092,0631/JL/CKRG/0226,1,KRT03394,BOX CARTON W2 UK. 790X270X145MM - BOX W2,48.00,PCS,"5,300.00",0,"254,400.00"," 27,984.00 "," 282,384.00 ",04002600044396454,PO : PO20260100092 DO : DLV-2602110030
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT WANG SARIMULTI UTAMA,2/11/2026 9:59,PO20260100208,0632/JL/CKRG/0226,1,KRT02718,BOX W18 S W 547X269X223 - BOX W18,58.00,PCS,"5,300.00",0,"307,400.00"," 33,814.00 "," 341,214.00 ",04002600044396461,PO : PO20260100208 DO : DLV-2602110028
PT WANG SARIMULTI UTAMA,2/11/2026 9:59,PO20260100208,0632/JL/CKRG/0226,2,KRT03190,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,100.00,PCS,"2,500.00",0,"250,000.00"," 27,500.00 "," 277,500.00 ",04002600044396461,PO : PO20260100208 DO : DLV-2602110028
PT WANG SARIMULTI UTAMA,2/11/2026 9:59,PO20260100208,0632/JL/CKRG/0226,3,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,50.00,PCS,"2,800.00",0,"140,000.00"," 15,400.00 "," 155,400.00 ",04002600044396461,PO : PO20260100208 DO : DLV-2602110028
PT WANG SARIMULTI UTAMA,2/11/2026 10:02,PO20260100147,0633/JL/CKRG/0226,1,KRT03184,BOX W1 S W 479X285X217 - BOX W1,137.00,PCS,"5,200.00",0,"712,400.00"," 78,364.00 "," 790,764.00 ",04002600044396451,PO : PO20260100147 DO : DLV-2602110029
PT WANG SARIMULTI UTAMA,2/11/2026 10:02,PO20260100147,0633/JL/CKRG/0226,2,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,2.00,PCS,"2,400.00",0,"4,800.00", 528.00 ," 5,328.00 ",04002600044396451,PO : PO20260100147 DO : DLV-2602110029
PT. GUNA BAKTI UNGGUL,2/11/2026 10:17,GBU/PO/C/01/2026/00060,0638/JL/CKRG/0226,1,KRT03419,"DUS KOTAK SABUN BENING (UK 63X46,5X51 CM)",50.00,PCS,"19,500.00",0,"975,000.00"," 107,250.00 "," 1,082,250.00 ",04002600044396465,PO : GBU/PO/C/01/2026/00060 DO : DLV-2602100013
PT. GUNA BAKTI UNGGUL,2/11/2026 10:18,GBU/PO/C/01/2026/00072,0639/JL/CKRG/0226,1,KRT01276,MASTER BOX MANGKOK 101 (UK. 49X30X40 CM),100.00,PCS,"14,500.00",0,"1,450,000.00"," 159,500.00 "," 1,609,500.00 ",04002600044396478,PO : GBU/PO/C/01/2026/00072 DO : DLV-2602100015
PT. GUNA BAKTI UNGGUL,2/11/2026 10:23,GBU/PO/C/02/2026/00003,0640/JL/CKRG/0226,1,KRT01341,MASTER BOX SEALWARE BAHAMA L (UK. 78X55X53 CM),100.00,PCS,"32,518.75",0,"3,251,875.00"," 357,706.25 "," 3,609,581.25 ",04002600044396457,PO : GBU/PO/C/02/2026/00003 DO : DLV-2602100016
PT. GUNA BAKTI UNGGUL,2/11/2026 10:23,GBU/PO/C/02/2026/00003,0640/JL/CKRG/0226,2,KRT03397,"DUS SEALWARE HAVANA M UK 55X37X69,5 CM",50.00,PCS,"25,370.00",0,"1,268,500.00"," 139,535.00 "," 1,408,035.00 ",04002600044396457,PO : GBU/PO/C/02/2026/00003 DO : DLV-2602100016
PT. GUNA BAKTI UNGGUL,2/11/2026 10:23,GBU/PO/C/02/2026/00003,0640/JL/CKRG/0226,3,KRT03423,"MASTER BOX CANARY M (UK 56X32,4X40 CM)",75.00,PCS,"16,942.00",0,"1,270,650.00"," 139,771.50 "," 1,410,421.50 ",04002600044396457,PO : GBU/PO/C/02/2026/00003 DO : DLV-2602100016
PT. GUNA BAKTI UNGGUL,2/11/2026 10:23,GBU/PO/C/02/2026/00003,0640/JL/CKRG/0226,4,KRT01192,"MASTER BOX PIRING 9"" PP/MELAMIX (UK. 47X47X24CM)",100.00,PCS,"15,910.00",0,"1,591,000.00"," 175,010.00 "," 1,766,010.00 ",04002600044396457,PO : GBU/PO/C/02/2026/00003 DO : DLV-2602100016
PT. GUNA BAKTI UNGGUL,2/11/2026 10:27,GBU/PO/C/01/2026/00080,0641/JL/CKRG/0226,1,KRT01340,"MASTER BOX  RAK MULTIGUNA S/3 (UK.60,5X46,4X59,2 CM)",50.00,PCS,"27,412.50",0,"1,370,625.00"," 150,768.75 "," 1,521,393.75 ",04002600044396466,PO : GBU/PO/C/01/2026/00080 DO : DLV-2602100014
PT. GUNA BAKTI UNGGUL,2/11/2026 10:27,GBU/PO/C/01/2026/00080,0641/JL/CKRG/0226,2,KRT03421,"MASTER BOX SAPU ITALY (UK 120X41X27,5 CM)",100.00,PCS,"18,705.00",0,"1,870,500.00"," 205,755.00 "," 2,076,255.00 ",04002600044396466,PO : GBU/PO/C/01/2026/00080 DO : DLV-2602100014
PT. GUNA BAKTI UNGGUL,2/11/2026 10:27,GBU/PO/C/01/2026/00080,0641/JL/CKRG/0226,3,KRT04913,"DUS SIKAT MAXI 1015 UK 51,5X44X33 CM",75.00,PCS,"23,650.00",0,"1,773,750.00"," 195,112.50 "," 1,968,862.50 ",04002600044396466,PO : GBU/PO/C/01/2026/00080 DO : DLV-2602100014
PT. GUNA BAKTI UNGGUL,2/11/2026 10:27,GBU/PO/C/01/2026/00080,0641/JL/CKRG/0226,4,KRT03419,"DUS KOTAK SABUN BENING (UK 63X46,5X51 CM)",50.00,PCS,"20,962.50",0,"1,048,125.00"," 115,293.75 "," 1,163,418.75 ",04002600044396466,PO : GBU/PO/C/01/2026/00080 DO : DLV-2602100014
PT. Cipta Synergi Indonesia,2/11/2026 10:34,012/CSI/PO/I/2026,0642/JL/CKRG/0226,1,KRT05109,KARTON BOX POLOS UK 47X15X17 CM KMK 125 CBF,100.00,PCS,"5,500.00",0,"550,000.00"," 60,500.00 "," 610,500.00 ",04002600044396468,PO : 012/CSI/PO/I/2026 DO : DLV-2602110016
PT. Cipta Synergi Indonesia,2/11/2026 10:34,012/CSI/PO/I/2026,0642/JL/CKRG/0226,2,KRT05110,KARTON BOX POLOS UK 50X32X31 CM KMK 125 CBF,100.00,PCS,"14,200.00",0,"1,420,000.00"," 156,200.00 "," 1,576,200.00 ",04002600044396468,PO : 012/CSI/PO/I/2026 DO : DLV-2602110016
PT. Cipta Synergi Indonesia,2/11/2026 10:34,012/CSI/PO/I/2026,0642/JL/CKRG/0226,3,KRT05111,KARTON BOX POLOS UK 130X18X18 CM KMK 125 CBF,100.00,PCS,"4,500.00",0,"450,000.00"," 49,500.00 "," 499,500.00 ",04002600044396468,PO : 012/CSI/PO/I/2026 DO : DLV-2602110016
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/11/2026 10:39,3700185437,0643/JL/CKRG/0226,1,KRT05045,PARTY PACK RAMADHAN (1X50 SET),60.00,CAR,"513,423.00",0,"30,805,380.00"," 3,388,591.80 "," 34,193,971.80 ",04002600044396473,PO : 3700185437 DO : DLV-2602110031
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,1,KRT01007,SIKU KARTON UK. 5X5X0.5CM (P=110CM),500.00,PCS,"6,353.00",0,"3,176,500.00"," 349,415.00 "," 3,525,915.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,2,KRT00485,PARTISI K48 (SET - PANJANG - 3 + PENDEK -6),170.00,SET,"7,350.00",0,"1,249,500.00"," 137,445.00 "," 1,386,945.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,3,KRT00145,CARTON BOX 700X400X240MM K150/M125/K150 CF BKA,25.00,PCS,"15,500.00",0,"387,500.00"," 42,625.00 "," 430,125.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,4,KRT02925,BOX 700X400X200 MM K150/M125/K200 C/F K200/M125X3/K150 CBF + K200/M125/K200 CF,170.00,PCS,"13,300.00",0,"2,261,000.00"," 248,710.00 "," 2,509,710.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,5,KRT02922,PARTISI 690X390X190MM K150/M125X3/K150 CBF (DOUBLE WOOL),80.00,PCS,"13,900.00",0,"1,112,000.00"," 122,320.00 "," 1,234,320.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,6,KRT02923,LAYER 690X390 MM M125/M125/125 BF + LAPIS PE FOAM T5MM,300.00,PCS,"14,200.00",0,"4,260,000.00"," 468,600.00 "," 4,728,600.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. INDONESIA NIPPON SEIKI,2/11/2026 11:31,27265/TLJ/VGP/XI/25,0685/JL/CKRG/0226,7,KRT02924,LAYER 690X390MM M125/M125/M125 BF TANPA PE FOAM,750.00,PCS,"1,900.00",0,"1,425,000.00"," 156,750.00 "," 1,581,750.00 ",04002600053009743,PO : 27265/TLJ/VGP/XI/25             (DLV-2602140018)                        1.DLV-2602110021                       2.DLV-2602063877                       3.DLV-2510071730                       4.DLV-2602043822                          < 15406-280225                             5.DLV-2602043827                        < 17905-110325                             6.DLV-2602043836                         < 15769-210325                             7.DLV-2602043838                              < 15769-210325                             8.DLV-2602043839                        < 16610-230525 
PT. EVERPRO INDONESIA TECHNOLOGIES,2/11/2026 15:12,PO20260202000050,0617/JL/CKRG/0226,1,KRT03985,(998486000060432) PACKAGING/CARD BOARD/IVORY BOARD/WHITE/27 6MMX200MM/D100012,"9,200.00",PCS,900.00,0,"8,280,000.00"," 910,800.00 "," 9,190,800.00 ",04002600040675317,PO : PO20260202000050 DO : DLV-2602103936
PT. EVERPRO INDONESIA TECHNOLOGIES,2/11/2026 15:12,PO20260202000050,0617/JL/CKRG/0226,2,KRT03780,(998486000060400) PACKING/BOX/E-SHAPED INNER CARTON BOX/NO PRINTING /E-SHAPED CORRUGATED PAPER/NATURAL COLOR/280x200x40MM/D500007,"2,200.00",PCS,"2,650.00",0,"5,830,000.00"," 641,300.00 "," 6,471,300.00 ",04002600040675317,PO : PO20260202000050 DO : DLV-2602103936
PT. EVERPRO INDONESIA TECHNOLOGIES,2/11/2026 15:16,PO20260123000050,0618/JL/CKRG/0226,1,KRT04061,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,500.00,PCS,"17,500.00",0,"8,750,000.00"," 962,500.00 "," 9,712,500.00 ",04002600040675320,PO : PO20260123000050 DO : DLV-2602073906
PT. EVERPRO INDONESIA TECHNOLOGIES,2/11/2026 15:16,PO20260123000050,0618/JL/CKRG/0226,2,KRT04050,(994819000000192) CARTON 5 LAYERS CORRUGATED PAPER OUTER UK 375X375X375 MM HW EXCLUSIVE,500.00,PCS,"18,600.00",0,"9,300,000.00"," 1,023,000.00 "," 10,323,000.00 ",04002600040675320,PO : PO20260123000050 DO : DLV-2602073906
,,,,,,,,,,,,,,,
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:21,C91084,0667/JL/CKRG/0226,1,KRT00436,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),48.00,PCS,"71,478.00",0,"3,430,944.00"," 377,403.84 "," 3,808,347.84 ",04002600050019981,PO : C91084                                   1.DLV-2602110010                       2.DLV-2602103929                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:22,C90947,0668/JL/CKRG/0226,1,KRT05004,CARTON BOX A-30 (NEW COM.SYMBOL) PACKING (K3110-0103),294.00,PCS,"3,170.00",0,"931,980.00"," 102,517.80 "," 1,034,497.80 ",04002600050019980,PO : C90947                                   DO : DLV-2602110015
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,1,KRT00170,CARTON BOX CB 22-B (K3110-0003),100.00,PCS,"14,401.00",0,"1,440,100.00"," 158,411.00 "," 1,598,511.00 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,2,KRT00177,CARTON BOX CB 32-B (K3110-0004),100.00,PCS,"9,512.00",0,"951,200.00"," 104,632.00 "," 1,055,832.00 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,3,KRT00433,MASTERBOX M-03 COMMUNICATION SYMBOL (K3110-0059),50.00,PCS,"69,041.00",0,"3,452,050.00"," 379,725.50 "," 3,831,775.50 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
