Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga,Pot. ,Total, PPN , Total Akhir ,No FP,Ket
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,6,TRM0671,FLAT WASHER / RING PLATE (SS400) Ø8 LEBAR (GALVANIZED) (NB419),300.00,PCS,346.00,0,"103,800.00"," 11,418.00 "," 115,218.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,7,TRM0673,"TAPING SCREW 8X3/8"" GALVANIZED (NB368)",500.00,PCS,60.00,0,"30,000.00"," 3,300.00 "," 33,300.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,8,TRM2158,CLAMP HOSE BAND (SILVER) Ø42 -  Ø48 (DOUBLE WIRE CLAMP) FOR PVC HOSE Ø38 /SILICONE HOSE  Ø43 (SUNTRAC) (NB060-1),300.00,PCS,"6,500.00",0,"1,950,000.00"," 214,500.00 "," 2,164,500.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,9,TRM1158,CLAMP HOSE BAND (SILVER) Ø50-Ø55 (DOUBLE WIRE CLAMP) FOR SILICON HOSE Ø51 (SUNTRAC) (NB065),500.00,PCS,"6,412.00",0,"3,206,000.00"," 352,660.00 "," 3,558,660.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,10,TRM0099,BOLT (BAUT JP) M4XP.07XL50MM (GALVANIZED) (NB488-1),500.00,PCS,384.00,0,"192,000.00"," 21,120.00 "," 213,120.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,11,TRM0299,BOLT (BAUT L) M8XP1.25XL20MM (GALVANIZED) (NB360),500.00,PCS,891.00,0,"445,500.00"," 49,005.00 "," 494,505.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,12,TRM0298,BOLT (BAUT HEXAGONAL) M8XP1.25XL25MM (GALVANIZED) (HA059),500.00,PCS,500.00,0,"250,000.00"," 27,500.00 "," 277,500.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:38,KIPO26010263,0481/JL/CKRG/0226,13,TRM0117,BOLT (BAUT L) M8XP1.25XL16MM (GALVANIZED) (NB139),500.00,PCS,"1,650.00",0,"825,000.00"," 90,750.00 "," 915,750.00 ",04002600026281952,PO : KIPO26010263DEL. NO : 12375-040226-KIPO26010263
PT. KAWATA INDONESIA,2/4/2026 9:40,KIPO26010257,0482/JL/CKRG/0226,1,TRM0697,SARUNG TANGAN KARET SENSI SIZE : XL (NB145),3.00,BOX,"103,230.00",0,"309,690.00"," 34,065.90 "," 343,755.90 ",04002600026281919,PO : KIPO26010257DEL. NO : 12376-040226-KIPO26010257
PT. GESIA CIPTA BUANA,2/4/2026 20:25,NST/PO/TLJP/2026-003,0532/JL/CKRG/0226,1,KRT04920,PAPER REEL 330,"1,500.00",PCS,"1,000.00",0,"1,500,000.00"," 165,000.00 "," 1,665,000.00 ",,PO : NST/PO/TLJP/2026-003 DO : DLV-2602043819 DLV-2602033786
PT. GESIA CIPTA BUANA,2/4/2026 20:25,NST/PO/TLJP/2026-003,0532/JL/CKRG/0226,2,KRT05025,PAPER REEL 360,500.00,PCS,"1,150.00",0,"575,000.00"," 63,250.00 "," 638,250.00 ",,PO : NST/PO/TLJP/2026-003 DO : DLV-2602043819 DLV-2602033786
PT. GESIA CIPTA BUANA,2/4/2026 20:25,NST/PO/TLJP/2026-003,0532/JL/CKRG/0226,3,KRT04921,PAPER REEL 370,"1,000.00",PCS,"1,260.00",0,"1,260,000.00"," 138,600.00 "," 1,398,600.00 ",,PO : NST/PO/TLJP/2026-003 DO : DLV-2602043819 DLV-2602033786
PT. GESIA CIPTA BUANA,2/4/2026 20:25,NST/PO/TLJP/2026-003,0532/JL/CKRG/0226,4,KRT04922,PAPER REEL 380,"2,000.00",PCS,"1,350.00",0,"2,700,000.00"," 297,000.00 "," 2,997,000.00 ",,PO : NST/PO/TLJP/2026-003 DO : DLV-2602043819 DLV-2602033786
PT. TRI SAUDARA SENTOSA INDUSTRI,2/4/2026 21:01,PO2-2026/A/039/RMIP,0538/JL/CKRG/0226,1,KRT02910,LAYER KARTON BOX IA (590X390MM),"3,500.00",PCS,900.00,0,"3,150,000.00"," 346,500.00 "," 3,496,500.00 ",,PO : PO2-2026/A/039/RMIP DO : DLV-2602043817
PT. ASAHI INDONESIA,2/4/2026 21:02,PUR-PO/0126/0101,0539/JL/CKRG/0226,1,KRT00248,CARTON LAYER 950X770,740.00,PCS,"5,600.00",0,"4,144,000.00"," 455,840.00 "," 4,599,840.00 ",,PO : PUR-PO/0126/0101 DO : DLV-2602043820
PT. GUNA BAKTI UNGGUL,2/4/2026 21:08,GBU/PO/C/01/2026/00039,0541/JL/CKRG/0226,1,KRT01318,DUS SEALWARE BAHAMA S (SW 17S) 78X73.5X48.5 CM,100.00,PCS,"15,766.00",0,"1,576,600.00"," 173,426.00 "," 1,750,026.00 ",,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602033795
PT. GUNA BAKTI UNGGUL,2/4/2026 21:08,GBU/PO/C/01/2026/00039,0541/JL/CKRG/0226,2,KRT03418,"DUS SEALWARE ELSA S (69,5X69,5X47,5 CM)",100.00,PCS,"34,900.00",0,"3,490,000.00"," 383,900.00 "," 3,873,900.00 ",,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602033795
PT. GUNA BAKTI UNGGUL,2/4/2026 21:08,GBU/PO/C/01/2026/00039,0541/JL/CKRG/0226,3,KRT03422,"MASTER BOX SEALWARE SWEETY L (UK 69,5X51X57,5 CM)",75.00,PCS,"27,160.00",0,"2,037,000.00"," 224,070.00 "," 2,261,070.00 ",,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602033795
"SANOH INDONESIA, PT",2/4/2026 21:15,PL2600223,0543/JL/CKRG/0226,1,KRT00028,BOX 1050 X 260 X 115 SNI03,100.00,PCS,"15,996.00",0,"1,599,600.00"," 175,956.00 "," 1,775,556.00 ",,PO : PL2600223 DO : DLV-2602043818
"SANOH INDONESIA, PT",2/4/2026 21:15,PL2600223,0543/JL/CKRG/0226,2,KRT00051,BOX 700 X 360 X 250 SNI07,50.00,PCS,"16,926.00",0,"846,300.00"," 93,093.00 "," 939,393.00 ",,PO : PL2600223 DO : DLV-2602043818
"SANOH INDONESIA, PT",2/4/2026 21:15,PL2600223,0543/JL/CKRG/0226,3,KRT00052,BOX 735 X 255 X 200 SNI09,50.00,PCS,"14,415.00",0,"720,750.00"," 79,282.50 "," 800,032.50 ",,PO : PL2600223 DO : DLV-2602043818
"SANOH INDONESIA, PT",2/4/2026 21:15,PL2600223,0543/JL/CKRG/0226,4,KRT00042,BOX 500 X 330 X 240 SNI11,100.00,PCS,"13,485.00",0,"1,348,500.00"," 148,335.00 "," 1,496,835.00 ",,PO : PL2600223 DO : DLV-2602043818
PT. KAWATA INDONESIA,2/5/2026 8:59,KIPO26010263,0502/JL/CKRG/0226,1,TRM2158,CLAMP HOSE BAND (SILVER) Ø42 -  Ø48 (DOUBLE WIRE CLAMP) FOR PVC HOSE Ø38 /SILICONE HOSE  Ø43 (SUNTRAC) (NB060-1),200.00,PCS,"6,500.00",0,"1,300,000.00"," 143,000.00 "," 1,443,000.00 ",04002600027744223,PO : KIPO26010263DEL. NO : 12379-050226-KIPO26010263
PT INTEGRASI MEDIKA PRIMA,2/5/2026 9:10,PO-L-2026020000035,0503/JL/CKRG/0226,1,TRM3223,LAMPU DOWNLIGHT 15W,8.00,PCS,"217,500.00",0,"1,740,000.00"," 191,400.00 "," 1,931,400.00 ",04002600027717184,PO : PO-L-2026020000035DEL. NO : 12379-050226
PT. KAWATA INDONESIA,2/5/2026 9:52,KIPO26010223,0504/JL/CKRG/0226,1,TRM0131,CABLE NYAF Ø0.50MM2 (YELLOW) [100MTR/ROLL] (CC491-1),"1,000.00",MTR,"1,465.00",0,"1,465,000.00"," 161,150.00 "," 1,626,150.00 ",04012600027744247,PO : KIPO26010223 DO : 12001-050226-KIPO26010223
PT. KAWATA INDONESIA,2/5/2026 9:52,KIPO26010223,0504/JL/CKRG/0226,2,TRM0012,CABLE NYAF Ø0.50MM2 (BLUE) [100MTR/ROLL] (CC481),"1,000.00",MTR,"1,465.00",0,"1,465,000.00"," 161,150.00 "," 1,626,150.00 ",04012600027744247,PO : KIPO26010223 DO : 12001-050226-KIPO26010223
PT. KAWATA INDONESIA,2/5/2026 9:52,KIPO26010223,0504/JL/CKRG/0226,3,TRM1966,CABLE NYAF Ø6.00MM2 (WHITE) [100M/ROLL] (CC480),100.00,MTR,"14,260.00",0,"1,426,000.00"," 156,860.00 "," 1,582,860.00 ",04012600027744247,PO : KIPO26010223 DO : 12001-050226-KIPO26010223
PT. KAWATA INDONESIA,2/5/2026 9:52,KIPO26010223,0504/JL/CKRG/0226,4,TRM0063,ROCK WOOL  Ø16 X  Ø26 (BESAR) (NB390),35.00,PCS,"214,600.00",0,"7,511,000.00"," 826,210.00 "," 8,337,210.00 ",04012600027744247,PO : KIPO26010223 DO : 12001-050226-KIPO26010223
PT. STAR TEC PACIFIC,2/5/2026 10:04,PO/STP/I/2026/006,0505/JL/CKRG/0226,1,KRT02150,SIDE REEL 10 STP,750.00,SET,"5,900.00",0,"4,425,000.00"," 486,750.00 "," 4,911,750.00 ",04002600027779599,PO : PO/STP/I/2026/006 DO : DLV-2602053850
PT. EHWA INDONESIA,2/5/2026 11:52,PO2501-034,0510/JL/CKRG/0226,1,KRT02571,"BULK BOX 8"" (PM2006)",50.00,PCS,"7,236.00",0,"361,800.00", -   ," 361,800.00 ",,PO : PO2506-061 PO2601-028 PO2601-079 DO : DLV-2602053851
PT. EHWA INDONESIA,2/5/2026 11:52,PO2501-034,0510/JL/CKRG/0226,2,KRT02883,"OUT BOX DIABLO 3"" IP 3 PCS PET 30% (PM2246)","1,500.00",PCS,"1,294.00",0,"1,941,000.00", -   ," 1,941,000.00 ",,PO : PO2506-061 PO2601-028 PO2601-079 DO : DLV-2602053851
PT. EHWA INDONESIA,2/5/2026 11:52,PO2501-034,0510/JL/CKRG/0226,3,KRT02884,"OUT BOX DIABLO 3"" MP 15 PCS PET 30% (PM2247)","1,000.00",PCS,"2,279.00",0,"2,279,000.00", -   ," 2,279,000.00 ",,PO : PO2506-061 PO2601-028 PO2601-079 DO : DLV-2602053851
PT. EHWA INDONESIA,2/5/2026 11:52,PO2501-034,0510/JL/CKRG/0226,4,KRT02169,"OUTBOX SGA 14"" IP 3PCS (PM2223)",400.00,PCS,"3,977.00",0,"1,590,800.00", -   ," 1,590,800.00 ",,PO : PO2506-061 PO2601-028 PO2601-079 DO : DLV-2602053851
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,1,KRT01897,"BULK BOX 5"" (PM2003)",200.00,PCS,"4,932.00",0,"986,400.00", -   ," 986,400.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,2,KRT00273,EURO SHIPPING BOX 1180X780X780 (PM9044),23.00,SET,"199,000.00",0,"4,577,000.00", -   ," 4,577,000.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,3,KRT02885,"OUT BOX DIABLO 4""-5"" IP 5PK PET 30% (PM2248)","1,000.00",PCS,"2,264.00",0,"2,264,000.00", -   ," 2,264,000.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,4,KRT02886,"0UT BOX DIABLO 4""-5"" MP 20PK PET 30% (PM2249)",300.00,PCS,"3,185.00",0,"955,500.00", -   ," 955,500.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,5,KRT01332,OUTBOX BOSCH 4.5 2PACK IP5PCS (PM2195),"1,050.00",PCS,"2,636.00",0,"2,767,800.00", -   ," 2,767,800.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,6,KRT01333,OUTBOX BOSCH 4.5 2PACK MP20PCS (PM2196),500.00,PCS,"5,723.00",0,"2,861,500.00", -   ," 2,861,500.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. EHWA INDONESIA,2/5/2026 14:04,PO2501-034,0511/JL/CKRG/0226,7,KRT04978,"OUTBOX KOBALT 3"" IP (4PCS) (PM2270)",460.00,PCS,950.00,0,"437,000.00", -   ," 437,000.00 ",,PO : PO2512-102 PO2601-062 PO2601-079 DO : PO2601-079
PT. DAE HWA INDONESIA,2/5/2026 14:27,TLJ/25-0108,0512/JL/CKRG/0226,1,KRT00191,CARTON BOX DH1 560X380X340 CF,100.00,EA,"9,400.00",0,"940,000.00"," 103,400.00 "," 1,043,400.00 ",,PO : TLJ/25-0108 DO : DLV-2602053853
PT. DAE HWA INDONESIA,2/5/2026 14:34,TLJ/26-0004,0513/JL/CKRG/0226,1,KRT00195,CARTON BOX DH15 380X280X270 CBF,200.00,EA,"7,980.00",0,"1,596,000.00"," 175,560.00 "," 1,771,560.00 ",,PO : TLJ/26-0004 DO : DLV-2602053854
PT. DAE HWA INDONESIA,2/5/2026 14:36,TLJ/25-0106,0514/JL/CKRG/0226,1,KRT00200,CARTON BOX DH4 380X280X270 CBF,100.00,EA,"5,320.00",0,"532,000.00"," 58,520.00 "," 590,520.00 ",,PO : TLJ/25-0106 DO : DLV-2602053855
PT. Cipta Synergi Indonesia,2/5/2026 20:20,008/CSI/PO/I/2026,0531/JL/CKRG/0226,1,IMP4462,MODIF BOX A SIZE BEFORE 1400 X 120 X 400 SIZE AFTER 1400 X 120 X 200,5.00,PCS,"29,500.00",0,"147,500.00"," 16,225.00 "," 163,725.00 ",,PO : 008/CSI/PO/1/2026 DO : DLV-2602043828
PT. Cipta Synergi Indonesia,2/5/2026 20:20,008/CSI/PO/I/2026,0531/JL/CKRG/0226,2,IMP4463,MODIF BOX B SIZE BEFORE 1100 X 120 X 400 SIZE AFTER 1100 X 120 X 200,4.00,PCS,"29,500.00",0,"118,000.00"," 12,980.00 "," 130,980.00 ",,PO : 008/CSI/PO/1/2026 DO : DLV-2602043828
PT. Cipta Synergi Indonesia,2/5/2026 20:20,008/CSI/PO/I/2026,0531/JL/CKRG/0226,3,IMP4464,MODIF BOX D SIZE BEFORE 1400 X 400 X 450 SIZE AFTER 700 X 400 X 450,4.00,PCS,"55,700.00",0,"222,800.00"," 24,508.00 "," 247,308.00 ",,PO : 008/CSI/PO/1/2026 DO : DLV-2602043828
PT. Cipta Synergi Indonesia,2/5/2026 20:20,008/CSI/PO/I/2026,0531/JL/CKRG/0226,4,IMP4465,MODIF BOX E SIZE BEFORE 1200 X 400 X 450 SIZE AFTER 1200 X 320 X 450 (DIPOTONG),5.00,PCS,"38,200.00",0,"191,000.00"," 21,010.00 "," 212,010.00 ",,PO : 008/CSI/PO/1/2026 DO : DLV-2602043828
PT. Cipta Synergi Indonesia,2/5/2026 20:58,011/CSI/PO/I/2026,0536/JL/CKRG/0226,1,IMP4467,IMPRABOX A T5 BIRU 1400 X 120 X 200 MM,5.00,PCS,"129,000.00",0,"645,000.00"," 70,950.00 "," 715,950.00 ",,PO : 011/CSI/PO/I/2026 DO : DLV-2602043829
PT. Cipta Synergi Indonesia,2/5/2026 20:58,011/CSI/PO/I/2026,0536/JL/CKRG/0226,2,IMP4468,IMPRABOX B T5 BIRU 1100 X 120 X 200 MM,5.00,PCS,"114,200.00",0,"571,000.00"," 62,810.00 "," 633,810.00 ",,PO : 011/CSI/PO/I/2026 DO : DLV-2602043829
PT. Cipta Synergi Indonesia,2/5/2026 20:58,011/CSI/PO/I/2026,0536/JL/CKRG/0226,3,IMP4469,IMPRABOX D T5 BIRU 700 X 400 X 450 MM,5.00,PCS,"155,300.00",0,"776,500.00"," 85,415.00 "," 861,915.00 ",,PO : 011/CSI/PO/I/2026 DO : DLV-2602043829
PT. Cipta Synergi Indonesia,2/5/2026 20:58,011/CSI/PO/I/2026,0536/JL/CKRG/0226,4,IMP4470,IMPRABOX E T5 BIRU UK 1200 X 320 X 450 MM,5.00,PCS,"166,800.00",0,"834,000.00"," 91,740.00 "," 925,740.00 ",,PO : 011/CSI/PO/I/2026 DO : DLV-2602043829
"SANOH INDONESIA, PT",2/5/2026 21:14,PL2600295,0542/JL/CKRG/0226,1,KRT00051,BOX 700 X 360 X 250 SNI07,100.00,PCS,"16,926.00",0,"1,692,600.00"," 186,186.00 "," 1,878,786.00 ",,PO : PL2600295 DO : DLV-2602053848
"SANOH INDONESIA, PT",2/5/2026 21:14,PL2600295,0542/JL/CKRG/0226,2,KRT02935,KARTON SNI18 (575X275X160),100.00,PCS,"12,560.00",0,"1,256,000.00"," 138,160.00 "," 1,394,160.00 ",,PO : PL2600295 DO : DLV-2602053848
PT. SIGMA PACK GEMILANG,2/5/2026 21:39,SPG-PO/452/XII-2025,0548/JL/CKRG/0226,1,KRT03632,CARTON BOX EXPORT 4L45-SWR (QUARTER) UK 960X850X365 K275/M150X3/K275 BC/F,12.00,PCS,"265,000.00",0,"3,180,000.00"," 349,800.00 "," 3,529,800.00 ",,PO : SPG-PO/452/XII-2025 DO : DLV-2602053849 DLV-2512042855
PT. SIGMA PACK GEMILANG,2/5/2026 21:39,SPG-PO/452/XII-2025,0548/JL/CKRG/0226,2,KRT03633,CARTON BOX EXPORT 4L45-SWL (QUARTER) UK 960X850X365 K275/M150X3/K275 BC/F,10.00,PCS,"265,000.00",0,"2,650,000.00"," 291,500.00 "," 2,941,500.00 ",,PO : SPG-PO/452/XII-2025 DO : DLV-2602053849 DLV-2512042855
PT. KAWATA INDONESIA,2/6/2026 9:01,KIPO26010223,0519/JL/CKRG/0226,1,TRM0063,ROCK WOOL  Ø16 X  Ø26 (BESAR) (NB390),5.00,PCS,"214,600.00",0,"1,073,000.00"," 118,030.00 "," 1,191,030.00 ",04002600029007021,PO : KIPO26010223 DO : 12383-060226
PT. KAWATA INDONESIA,2/6/2026 9:02,KIPO26020015,0518/JL/CKRG/0226,1,KRT00240,CARTON BOX SIZE : 40CM X 40CM X 30CM (NB654),50.00,PCS,"9,500.00",0,"475,000.00"," 52,250.00 "," 527,250.00 ",04012600029007011,PO : KIPO26020015 DO : 12382-060226
PT. KAWATA INDONESIA,2/6/2026 9:02,KIPO26020015,0518/JL/CKRG/0226,2,TRM1302,"PISAU POTONG CIRCLE GMT7"" (NB357)",3.00,PCS,"76,046.00",0,"228,138.00"," 25,095.18 "," 253,233.18 ",04012600029007011,PO : KIPO26020015 DO : 12382-060226
PT. KAWATA INDONESIA,2/6/2026 9:02,KIPO26020015,0518/JL/CKRG/0226,3,TRM1529,PAKU RENG 4CM (NB464),2.00,KG,"42,750.00",0,"85,500.00"," 9,405.00 "," 94,905.00 ",04012600029007011,PO : KIPO26020015 DO : 12382-060226
PT. KAWATA INDONESIA,2/6/2026 9:20,KIPO26020011,0520/JL/CKRG/0226,1,TRM3201,LEM PVC 45GR (ESURON) NO.73S (CP005),2.00,TUBE,"171,000.00",0,"342,000.00"," 37,620.00 "," 379,620.00 ",04002600029007010,PO : KIPO26020011 DO : 12385-060226
PT. DAE HWA INDONESIA,2/6/2026 9:53,TLJ/26-0006,0521/JL/CKRG/0226,1,KRT00189,CARTON BOX DFI 690X510X450 MM K125/M125X3/K125 CB/F,55.00,EA,"21,480.00",0,"1,181,400.00"," 129,954.00 "," 1,311,354.00 ",,PO : TLJ/26-0006 DO : DLV-2602063869
PT. DAE HWA INDONESIA,2/6/2026 9:58,TLJ/26-0004,0522/JL/CKRG/0226,1,KRT00191,CARTON BOX DH1 560X380X340 CF,200.00,EA,"9,400.00",0,"1,880,000.00"," 206,800.00 "," 2,086,800.00 ",,PO : TLJ/26-0004 DO : DLV-2602063870
PT. DAE HWA INDONESIA,2/6/2026 9:58,TLJ/26-0004,0522/JL/CKRG/0226,2,KRT00197,CARTON BOX DH18 380X300X80 MM K125/M125X4 CBF,100.00,EA,"6,160.00",0,"616,000.00"," 67,760.00 "," 683,760.00 ",,PO : TLJ/26-0004 DO : DLV-2602063870
PT. DAE HWA INDONESIA,2/6/2026 10:03,TLJ/25-0088,0523/JL/CKRG/0226,1,KRT00196,CARTON BOX DH17 300X210X80 MM K125/M125X4 CBF,100.00,EA,"4,130.00",0,"413,000.00"," 45,430.00 "," 458,430.00 ",,PO : TLJ/25-0088 DO : DLV-2602063871
PT WANG SARIMULTI UTAMA,2/6/2026 21:18,PO20260100092,0544/JL/CKRG/0226,1,KRT03185,LAYER W1 460X270 - LAYER W1,462.00,PCS,"1,200.00",0,"554,400.00"," 60,984.00 "," 615,384.00 ",,PO : PO20260100092 DO : DLV-2602063885
PT WANG SARIMULTI UTAMA,2/6/2026 21:21,PO20260100147,0545/JL/CKRG/0226,1,KRT03184,BOX W1 S W 479X285X217 - BOX W1,87.00,PCS,"5,200.00",0,"452,400.00"," 49,764.00 "," 502,164.00 ",,PO : PO20260100147 DO : DLV-2602063886 DLV-2602023761
PT WANG SARIMULTI UTAMA,2/6/2026 21:21,PO20260100147,0545/JL/CKRG/0226,2,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,262.00,PCS,"2,400.00",0,"628,800.00"," 69,168.00 "," 697,968.00 ",,PO : PO20260100147 DO : DLV-2602063886 DLV-2602023761
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,1,KRT03489,KARTON BOX W20 690X400X420 - BOX W20,32.00,PCS,"18,200.00",0,"582,400.00"," 64,064.00 "," 646,464.00 ",,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,2,KRT02718,BOX W18 S W 547X269X223 - BOX W18,130.00,PCS,"5,300.00",0,"689,000.00"," 75,790.00 "," 764,790.00 ",,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,3,KRT02719,BOX W6 S W 370X220X130 - BOX W6,187.00,PCS,"4,000.00",0,"748,000.00"," 82,280.00 "," 830,280.00 ",,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,4,KRT03187,LAYER W18 520X260 MM - LAYER W18,350.00,PCS,"1,400.00",0,"490,000.00"," 53,900.00 "," 543,900.00 ",,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,5,KRT03186,LAYER W6 370X220 - LAYER W6,300.00,PCS,"1,000.00",0,"300,000.00"," 33,000.00 "," 333,000.00 ",,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,1,KRT04218,CARTON BOX S/B INNER,100.00,PCS,"5,000.00",0,"500,000.00"," 55,000.00 "," 555,000.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,2,KRT04219,CARTON LAYER S/B,"4,500.00",PCS,700.00,0,"3,150,000.00"," 346,500.00 "," 3,496,500.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,3,KRT04220,LAYER INNER RH/LH,250.00,PCS,"1,200.00",0,"300,000.00"," 33,000.00 "," 333,000.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,4,KRT04032,PARTISI INNER HOLE 10,300.00,PCS,"1,200.00",0,"360,000.00"," 39,600.00 "," 399,600.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,5,KRT03719,PARTISI INNER HOLE 15,100.00,PCS,"1,800.00",0,"180,000.00"," 19,800.00 "," 199,800.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,6,KRT03720,PARTISI INNER HOLE 25,100.00,PCS,"2,000.00",0,"200,000.00"," 22,000.00 "," 222,000.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,7,KRT04030,PARTISI OUTER HOLE 7 CTR,100.00,PCS,"1,200.00",0,"120,000.00"," 13,200.00 "," 133,200.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,8,KRT04031,PARTISI OUTER HOLE 10,150.00,PCS,"2,400.00",0,"360,000.00"," 39,600.00 "," 399,600.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,9,KRT02422,PARTISI OUTER HOLE 5 CTR LIPAT,300.00,PCS,"1,450.00",0,"435,000.00"," 47,850.00 "," 482,850.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,10,KRT02323,PARTISI OUTER HOLE 5 SIDE (DOUBLE WALL),500.00,PCS,"2,300.00",0,"1,150,000.00"," 126,500.00 "," 1,276,500.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,11,KRT04284,LAYER KARTON PERO,120.00,PCS,500.00,0,"60,000.00"," 6,600.00 "," 66,600.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,12,KRT04099,PARTISI OC13D 4 HOLE,250.00,PCS,"1,600.00",0,"400,000.00"," 44,000.00 "," 444,000.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
